word,CDC2013,CDC2014,CDC2015,CDC2016,ICML2013,ICML2014,ICML2015,ICML2016
related,0.00011427265455376528,9.568858280036517e-05,8.612462465957497e-05,8.584925798398099e-05,0.000155651998754784,0.00010038610038610039,5.29371283372448e-05,0.00010128035245562654
data analysis,9.141812364301223e-06,1.0344711654093532e-05,0,2.784300258939924e-05,0.00010987199912102401,0.00018532818532818532,0.00024703993224047574,0.00020256070491125308
notion,0.00011427265455376528,0.0001836186318601602,0.00013733386094364657,0.00014849601381012928,3.6623999707008004e-05,5.4054054054054054e-05,9.705140195161547e-05,1.6880058742604423e-05
model based,9.141812364301223e-06,4.137884661637413e-05,0.00011172924280161077,7.424800690506464e-05,0.00014649599882803202,0.00012355212355212355,0.00024703993224047574,3.3760117485208846e-05
recent year,0.00010970174837161468,4.137884661637413e-05,0.0001024184725681432,3.712400345253232e-05,7.324799941401601e-05,0.00018532818532818532,3.5291418891496534e-05,0.00020256070491125308
tracking error,0.00019197805965032568,0.00016551538646549652,0.00026070156653709177,0.00016705801553639545,0,0,0,0
commonly used,8.2276311278711e-05,6.20682699245612e-05,5.5864621400805384e-05,7.424800690506464e-05,0.00014649599882803202,9.266409266409266e-05,3.5291418891496534e-05,0.00023632082239646195
large class,3.656724945720489e-05,5.172355827046766e-05,5.5864621400805384e-05,5.568600517879848e-05,0.00018311999853504,9.266409266409266e-05,0.0001058742566744896,0.00020256070491125308
convex function,1.8283624728602445e-05,7.241298157865473e-05,3.724308093387025e-05,7.424800690506464e-05,0.00018311999853504,0.00012355212355212355,0.0001058742566744896,0.00016880058742604423
series,6.627813964118386e-05,9.568858280036517e-05,8.379693210120808e-05,3.944425366831559e-05,0.000100715999194272,9.266409266409266e-05,0.0001852799491803568,0.00011816041119823098
optimal policy,0.000164552622557422,0.0001241365398491224,0.00011172924280161077,9.28100086313308e-05,0,0.00018532818532818532,3.5291418891496534e-05,6.752023497041769e-05
empirical evaluation,0,0,0,0,0.00025636799794905604,0.00021621621621621621,0.0001058742566744896,0.00020256070491125308
state-of-the-art algorithm,0,2.0689423308187065e-05,0,3.712400345253232e-05,0.00010987199912102401,0.00033976833976833977,7.058283778299307e-05,0.00020256070491125308
program,7.99908581876357e-05,0.00015775685272492637,0.00011638462791834455,0.00014385551337856275,8.2403999340768e-05,6.94980694980695e-05,8.822854722874133e-05,4.220014685651106e-05
time step,8.2276311278711e-05,0.00011379182819502886,0.00013966155350201345,0.0001392150129469962,7.324799941401601e-05,6.177606177606178e-05,3.5291418891496534e-05,0.00013504046994083539
version,7.99908581876357e-05,9.051622697331841e-05,7.44861618677405e-05,7.192775668928137e-05,0.000100715999194272,0.00015444015444015445,9.705140195161547e-05,0.00010972038182692876
bandit,1.1427265455376528e-05,1.2930889567616915e-05,4.655385116733781e-06,6.96075064734981e-06,0.000173963998608288,0.00022393822393822394,0.00011469711139736374,0.00022788079302515972
cluster,5.485087418580734e-05,5.4309736183991045e-05,2.56046181420358e-05,6.728725625771483e-05,0.000164807998681536,0.00019305019305019305,0.00012351996612023787,9.284032308432433e-05
metric learning,0,0,0,0,0.00018311999853504,0.000277992277992278,0.00024703993224047574,6.752023497041769e-05
extended,0.00013941263855559366,0.00015517067481140298,0.00011172924280161077,0.00012065301122073005,9.155999926752e-05,6.177606177606178e-05,3.5291418891496534e-05,5.908020559911549e-05
over time,5.485087418580734e-05,0.0001241365398491224,7.44861618677405e-05,0.00017633901639952854,0.00014649599882803202,6.177606177606178e-05,3.5291418891496534e-05,0.00010128035245562654
state variable,0.000164552622557422,0.00018620480977368358,0.00018621540466935127,0.00012993401208386313,3.6623999707008004e-05,0,7.058283778299307e-05,0
gradient method,5.485087418580734e-05,0.00013448125150321592,5.5864621400805384e-05,9.28100086313308e-05,3.6623999707008004e-05,9.266409266409266e-05,3.5291418891496534e-05,0.00027008093988167077
fault detection,0.0001554108101931208,0.00031034134962280597,0.00018621540466935127,0.00012065301122073005,0,0,0,0
dual,5.942178036795795e-05,8.275769323274826e-05,9.543539489304252e-05,0.00011369226057338024,0.00011902799904777601,0.00010038610038610039,0.0001588113850117344,4.220014685651106e-05
directly,9.141812364301222e-05,7.499915949217811e-05,6.517539163427294e-05,6.728725625771483e-05,0.00013733999890128002,0.00015444015444015445,7.94056925058672e-05,0.00010128035245562654
compare,6.627813964118386e-05,8.793004905979502e-05,6.284769907590605e-05,6.728725625771483e-05,0.000173963998608288,6.94980694980695e-05,0.0001058742566744896,0.00013504046994083539
problem of finding,0.00015083990401097016,0.00015517067481140298,5.5864621400805384e-05,0.00011137201035759696,0.00010987199912102401,0.00018532818532818532,0,0
studied,0.00014169809164666896,0.00014223978524378607,0.0001326784758269128,0.00010673150992603043,3.6623999707008004e-05,6.177606177606178e-05,7.058283778299307e-05,7.596026434171991e-05
fixed point,0.00010055993600731346,7.241298157865473e-05,0.00013966155350201345,0.00012065301122073005,0,6.177606177606178e-05,7.058283778299307e-05,0.00020256070491125308
vector machine,0,4.137884661637413e-05,9.310770233467563e-06,9.28100086313308e-06,0.00018311999853504,0.0002471042471042471,0.00017645709445748267,0.00010128035245562654
range,0.00010741629528053936,5.689591409751443e-05,0.0001024184725681432,8.816950819976427e-05,0.00011902799904777601,7.722007722007723e-05,0.00011469711139736374,0.00010128035245562654
empirically,2.2854530910753056e-06,1.0344711654093532e-05,0,2.088225194204943e-05,0.00018311999853504,0.00015444015444015445,0.00016763423973460852,0.00022788079302515972
problem of estimating,6.856359273225918e-05,7.758533740570149e-05,0.00011172924280161077,5.568600517879848e-05,5.4935999560512006e-05,9.266409266409266e-05,0,0.00030384105736687965
popular,2.5139984001828364e-05,2.3275601221710448e-05,2.327692558366891e-05,3.248350302096578e-05,0.000155651998754784,0.00016216216216216215,8.822854722874133e-05,0.00025320088113906636
demonstrated,0.00014169809164666896,0.00014999831898435622,0.00010707385768487699,0.0001392150129469962,0.000100715999194272,4.633204633204633e-05,5.29371283372448e-05,2.5320088113906635e-05
risk,2.056907781967775e-05,5.948209201103781e-05,6.750308419263983e-05,3.016325280518251e-05,0.00021974399824204802,0.00012355212355212355,0.00012351996612023787,0.00011816041119823098
linear time-invariant,0.00022854530910753056,0.00011379182819502886,0.0002048369451362864,0.00021346301985206086,0,0,0,0
relaxation,9.827448291623814e-05,7.499915949217811e-05,0.00010707385768487699,6.728725625771483e-05,0.000155651998754784,8.494208494208494e-05,5.29371283372448e-05,0.00011816041119823098
extension,9.141812364301222e-05,0.00011120565028150547,5.3536928842438494e-05,9.048975841554753e-05,0.00013733999890128002,9.266409266409266e-05,0.0001058742566744896,7.596026434171991e-05
finite number,0.00014626899782881956,0.00013448125150321592,0.00012104001303507833,0.0001392150129469962,0.00014649599882803202,0,3.5291418891496534e-05,3.3760117485208846e-05
conditional,3.428179636612959e-05,4.396502452989751e-05,4.655385116733782e-05,2.784300258939924e-05,0.000192275998461792,0.00016988416988416988,8.822854722874133e-05,0.00015192052868343982
extend,8.456176436978632e-05,0.00011120565028150547,7.91415469844743e-05,8.352900776819773e-05,0.00012818399897452802,8.494208494208494e-05,9.705140195161547e-05,8.440029371302212e-05
contribution,0.00010970174837161468,0.00011637800610855224,7.91415469844743e-05,7.192775668928137e-05,0.00011902799904777601,0.00010038610038610039,8.822854722874133e-05,6.752023497041769e-05
computing,7.77054050965604e-05,0.00011637800610855224,0.00010940155024324388,8.352900776819773e-05,9.155999926752e-05,0.00010038610038610039,9.705140195161547e-05,7.596026434171991e-05
multi-label classification,0,0,0,0,0.00014649599882803202,0.00012355212355212355,0.00017645709445748267,0.00030384105736687965
tensor,1.8283624728602445e-05,5.172355827046766e-06,4.655385116733781e-06,1.624175151048289e-05,0.000155651998754784,0.00017760617760617762,0.0001852799491803568,0.00018568064616864867
simultaneously,6.856359273225918e-05,9.310240488684179e-05,7.44861618677405e-05,6.264675582614829e-05,0.000164807998681536,0.00010810810810810811,7.94056925058672e-05,9.284032308432433e-05
concept,0.00014169809164666896,9.827476071388856e-05,0.00012104001303507833,9.513025884711408e-05,6.409199948726401e-05,7.722007722007723e-05,6.175998306011893e-05,8.440029371302212e-05
position,0.00017369443492172324,0.00016551538646549652,0.00016759386420241615,0.00015081626402591256,2.7467999780256003e-05,1.5444015444015444e-05,8.822854722874133e-06,3.3760117485208846e-05
explicit,0.00014169809164666896,0.00013448125150321592,0.00012104001303507833,0.00012297326143651332,6.409199948726401e-05,6.177606177606178e-05,3.5291418891496534e-05,5.908020559911549e-05
methodology,0.00012341446691806652,0.00014741214107083284,0.00014431693861874723,0.00014385551337856275,3.6623999707008004e-05,5.4054054054054054e-05,6.175998306011893e-05,2.5320088113906635e-05
covariance,5.485087418580734e-05,5.948209201103781e-05,8.379693210120808e-05,6.496700604193157e-05,0.000164807998681536,0.00010038610038610039,0.00011469711139736374,9.284032308432433e-05
capture,7.084904582333448e-05,8.534387114627164e-05,8.612462465957497e-05,6.496700604193157e-05,6.409199948726401e-05,0.00013127413127413129,0.00011469711139736374,0.00011816041119823098
frequency,0.00014855445091989486,0.0001681015643790199,0.0001745769418775168,0.00017401876618374526,1.8311999853504002e-05,7.722007722007722e-06,4.411427361437067e-05,0
allow,7.084904582333448e-05,7.241298157865473e-05,6.517539163427294e-05,6.96075064734981e-05,0.00014649599882803202,3.861003861003861e-05,0.00017645709445748267,9.284032308432433e-05
manifold,0.00010055993600731346,9.310240488684179e-05,5.8192313959172273e-05,6.728725625771483e-05,0.00011902799904777601,9.266409266409266e-05,0.0001588113850117344,4.220014685651106e-05
guaranteed,0.00011427265455376528,0.00011896418402207562,0.0001559554014105817,0.00012297326143651332,4.577999963376e-05,6.94980694980695e-05,5.29371283372448e-05,5.064017622781327e-05
noisy,5.713632727688264e-05,5.689591409751443e-05,6.284769907590605e-05,5.3365754963015215e-05,0.000164807998681536,0.00010038610038610039,0.0001058742566744896,0.00012660044056953318
mixture model,0,2.0689423308187065e-05,0,9.28100086313308e-06,0.00021974399824204802,9.266409266409266e-05,0.0003176227700234688,6.752023497041769e-05
class of system,0.00015083990401097016,0.00018620480977368358,0.0001815600195526175,0.0002088225194204943,0,0,0,0
generated,8.456176436978632e-05,9.568858280036517e-05,8.379693210120808e-05,9.513025884711408e-05,0.00010987199912102401,8.494208494208494e-05,0.0001058742566744896,6.752023497041769e-05
estimating,6.856359273225918e-05,6.724062575160796e-05,7.215846930937361e-05,6.264675582614829e-05,0.00011902799904777601,0.00011583011583011582,3.5291418891496534e-05,0.00018568064616864867
hierarchical,2.2854530910753055e-05,5.172355827046766e-05,3.491538837550336e-05,2.784300258939924e-05,0.000155651998754784,0.00013127413127413129,0.00014998853028886026,0.00015192052868343982
transfer function,0.00026511255856473544,0.00013448125150321592,0.00022345848560322153,0.00010209100949446389,0,0,0,0
convolutional neural,0,0,0,9.28100086313308e-06,0,3.088803088803089e-05,0.0002117485133489792,0.0004726416447929239
social,8.684721746086162e-05,8.275769323274826e-05,8.379693210120808e-05,7.656825712084792e-05,0.00014649599882803202,3.861003861003861e-05,0.00014998853028886026,5.908020559911549e-05
subsystem,0.00019654896583247628,0.00021982512264948756,0.00019319848234445195,0.00011369226057338024,0,0,0,0
high-dimensional,2.2854530910753055e-05,1.55170674811403e-05,2.327692558366891e-05,2.32025021578327e-05,0.00012818399897452802,0.00028571428571428574,0.0001058742566744896,0.00011816041119823098
unlabeled data,0,0,0,0,0.00021974399824204802,0.00012355212355212355,0.00014116567556598614,0.00023632082239646195
horizon,0.00013712718546451835,0.0001525844968978796,0.00011172924280161077,0.00014849601381012928,9.155999926752001e-06,0.00010038610038610039,4.411427361437067e-05,1.6880058742604423e-05
operator,0.00010970174837161468,0.00011379182819502886,0.0001536277088522148,0.00016473776532061217,4.577999963376e-05,4.633204633204633e-05,4.411427361437067e-05,4.220014685651106e-05
regression problem,9.141812364301223e-06,0,1.8621540466935126e-05,2.784300258939924e-05,0.00025636799794905604,0,7.058283778299307e-05,0.00033760117485208846
projection,6.170723345903326e-05,5.689591409751443e-05,6.284769907590605e-05,6.264675582614829e-05,0.000155651998754784,6.94980694980695e-05,0.00011469711139736374,0.00013504046994083539
binary,4.11381556393555e-05,2.8447957048757214e-05,2.7932310700402692e-05,2.784300258939924e-05,0.00013733999890128002,0.00016988416988416988,0.00017645709445748267,0.00010972038182692876
joint,5.713632727688264e-05,8.275769323274826e-05,0.00010474616512651008,0.0001160125107891635,9.155999926752e-05,9.266409266409266e-05,7.94056925058672e-05,9.284032308432433e-05
sample size,9.141812364301223e-06,1.0344711654093532e-05,2.7932310700402692e-05,2.784300258939924e-05,0.00014649599882803202,0.00015444015444015445,7.058283778299307e-05,0.00027008093988167077
pattern,4.799451491258142e-05,6.724062575160796e-05,7.68138544261074e-05,0.00010673150992603043,0.000173963998608288,5.4054054054054054e-05,9.705140195161547e-05,9.284032308432433e-05
distributed optimization,9.141812364301222e-05,9.310240488684179e-05,0.00021414771536975398,0.0001856200172626616,0,6.177606177606178e-05,7.058283778299307e-05,0
very large,9.141812364301223e-06,6.20682699245612e-05,9.310770233467563e-06,9.28100086313308e-06,0.000329615997363072,0.00012355212355212355,0.0001058742566744896,6.752023497041769e-05
either,7.77054050965604e-05,9.310240488684179e-05,7.44861618677405e-05,9.28100086313308e-05,0.00010987199912102401,6.177606177606178e-05,7.94056925058672e-05,0.00012660044056953318
decentralized,0.0001668380756484973,0.00017844627603311343,0.00018854309722771817,0.00016473776532061217,0,0,0,1.6880058742604423e-05
fault,0.00018055079419494914,0.0002146527668224408,0.00021182002281138707,0.00010673150992603043,0,0,0,0
criterion,0.00010513084218946406,9.568858280036517e-05,0.00010474616512651008,9.048975841554753e-05,5.4935999560512006e-05,0.00012355212355212355,6.175998306011893e-05,7.596026434171991e-05
quality,5.485087418580734e-05,6.20682699245612e-05,4.189846605060404e-05,5.104550474723194e-05,0.000155651998754784,8.494208494208494e-05,0.00014998853028886026,0.00010972038182692876
real data set,0,0,0,0,0.00010987199912102401,0.00023166023166023165,0.0003176227700234688,5.064017622781327e-05
bayesian optimization,0,0,0,0,0.00014649599882803202,0.0002471042471042471,0.00024703993224047574,6.752023497041769e-05
system state,9.141812364301222e-05,0.00021723894473596418,0.00013035078326854589,0.0002691490250308593,0,0,0,0
deep neural network,0,0,0,0,0,9.266409266409266e-05,0.0001588113850117344,0.00045576158605031944
establish,8.684721746086162e-05,9.568858280036517e-05,7.68138544261074e-05,9.048975841554753e-05,6.409199948726401e-05,8.494208494208494e-05,0.00012351996612023787,8.440029371302212e-05
system under,0.0002011198720146269,0.0001241365398491224,0.0001582830939689486,0.00022274402071519392,0,0,0,0
